Idx,Feature,Thrust,Roll,Pitch,Yaw,Sum
3,vel_x,4.286266880362715,0.2043924554833756,0.21287160031323127,0.15075366515637187,4.854284601315693
9,pos_err_x,4.332852720358814,0.18859960404275547,0.20064274494807918,0.1297670170966995,4.851862086446348
44,ang_vel_norm_z,4.211053590581123,0.26204498814718213,0.1395519524394257,0.21370640128339508,4.826356932451127
0,pos_x,4.24145622074883,0.2112843815510433,0.23659774613640797,0.12133149193155227,4.810669840367834
43,ang_vel_norm_y,4.161398815327613,0.251610832988007,0.14776305676250487,0.19206190659735764,4.752834611675483
35,vel_norm_z,4.158558404836193,0.1997361300702028,0.2363306578161564,0.10869339631983717,4.70331858904239
63,rot_matrix_z0,3.8288730377340094,0.22556323737324493,0.24275944035808308,0.09780714299861057,4.395002858463948
57,rot_matrix_x0,3.8603869076638064,0.2021801262675507,0.20924748318057723,0.10398346280530908,4.375797979917243
27,vel_over_dist_x,3.846344517843214,0.1888011247988982,0.18268831583341458,0.1433294763431162,4.361163434818643
46,derivative_ang_vel_y,3.6512776057917318,0.26069040759677264,0.23785741273400937,0.1053074496026716,4.255132875725185
75,integral_rot_matrix_x0,3.713982059282371,0.1770364794083951,0.19492553139625585,0.11285489896158346,4.198798969048606
117,derivative_world_thrust_z,3.4515073493564743,0.16271106166512286,0.19345322250390015,0.0982447203161564,3.9059163538416537
22,sec_derivative_pos_err_z,3.2742607985569423,0.2669929302054895,0.2416403355352964,0.10746905584231181,3.89036312014004
12,dist_to_target,3.1619667755460217,0.272558022438085,0.24775788638967433,0.11525655142416634,3.797539235797948
7,ang_y,3.327164281883775,0.15055385833597407,0.19922259683356083,0.08240074598101112,3.7593414830343215
77,integral_rot_matrix_x2,3.246675421704368,0.16606275823298558,0.13859069157688184,0.13499325471065718,3.6863221262248924
4,vel_y,2.19878424824493,0.6237212896718993,0.30846032962412245,0.32285818971821373,3.453824057259165
112,world_thrust_x,2.9766508629095165,0.16236882678432138,0.12959254795973088,0.1286984067253315,3.3973106443789005
84,vel_rotation_x,2.926609728451638,0.16111426390649375,0.1395105323255899,0.11452535786978355,3.3417598825535055
52,skid_vel_y,2.8671177237714507,0.13929635701053042,0.14543380856328003,0.09601513748049922,3.2478630268257604
59,rot_matrix_x2,2.6319977330343214,0.24906849496636116,0.06422388133318302,0.1832153129875195,3.128505422321385
86,pos_error_rotation_x,2.6150052408346336,0.24944070467896842,0.08148264773364372,0.18200824517355693,3.1279368384208026
48,integral_ang_vel_x,2.451285375633775,0.2916816223430187,0.22720831098868954,0.14230999879643624,3.1124853077619195
118,integral_world_thrust_x,2.6924690425117004,0.1354041327180431,0.11221095425848283,0.1087368160253754,3.0488209455136017
