Idx,Feature,Thrust,Roll,Pitch,Yaw,Sum
20,pos_err_z,78.83400479094077,1.7084731258166377,3.0287539081943753,0.1572999322871298,83.72853175723891
25,dir_to_target_body_z,73.27050927078149,1.56551596915443,2.7692276844045547,0.19112815875921635,77.79638108309969
14,vel_z,60.614348712045796,1.112821040668554,2.4278476348618714,0.18160637057557397,64.3366237581518
33,thrust_alignment,33.99540738551518,0.7293925990270346,1.1802878258773022,0.10458193257295297,36.00966974299247
26,prev_ctrl_thrust,26.359884426331508,0.5395539408598805,0.9930216977701904,0.0705594356645097,27.96301950062609
32,world_thrust_z,25.579320790816325,0.5466837220787706,1.0433897072548532,0.03547468323088096,27.20486890338083
16,ang_y,21.04134325223992,0.40183031339441266,0.8054878534874316,0.07180646380837015,22.320467882930135
7,rot_matrix_y1,19.726064739920357,0.41998370005872016,0.7914050469177762,0.048776773744225205,20.98623026064108
2,pos_z,17.76599443130911,0.3756055210050865,0.7014239754114299,0.0255433932770064,18.868567321002637
22,squared_dist_to_target,17.410622900074664,0.17261861722347094,0.7501455243396902,0.1394419083849241,18.47282895002275
15,ang_x,16.294618552451468,0.5447545371997885,0.3726507389112276,0.07659280946920498,17.28861663803169
3,rot_matrix_x0,14.785340965654555,0.4110849626388284,0.505018402297085,0.032738647157128854,15.734182977747595
11,rot_matrix_z2,14.748212146901443,0.3545270951130071,0.5285343153076779,0.021504623846013253,15.65277818116814
23,dir_to_target_body_x,12.989230105151817,0.14031952041010765,0.5818013883811909,0.015843800136021206,13.727194814079137
31,world_thrust_y,12.897136712916874,0.1711231495623211,0.48807687792628485,0.04984613459403388,13.606182874999513
8,rot_matrix_y2,12.679089604591837,0.27291504027773456,0.40441508694274203,0.030988762543651224,13.387408494355965
1,pos_y,8.730005016488303,0.34599295844481087,0.1923986105494027,0.0461899001186555,9.31458648560117
12,vel_x,8.77390706663763,0.23034283650817416,0.2790243586478036,0.02643116390366884,9.309705425697276
10,rot_matrix_z1,8.71643424900448,0.2699450373708935,0.1620948529468952,0.052071844303174776,9.200545983625444
21,dist_to_target,8.207369571304131,0.10161354744713244,0.28614630160372073,0.047209546481750096,8.642338966836732
13,vel_y,8.048419320090842,0.2657777853662425,0.19480087105583468,0.025446442242817478,8.534444418755736
30,world_thrust_x,6.673660908723245,0.09413939913212808,0.2836267557709059,0.04266744777894008,7.09409451140522
9,rot_matrix_z0,5.84455399919114,0.07998196956469325,0.21145974705621579,0.05925852508317066,6.19525424089522
29,prev_ctrl_yaw,5.206087255786461,0.15879363785815392,0.1893834768687391,0.02502081013248001,5.579285180645834
5,rot_matrix_x2,4.9549634068566455,0.10210102360423018,0.1713391271261744,0.02015954905804738,5.248563106645097
24,dir_to_target_body_y,4.650651657385515,0.09250376935382575,0.18958064867763036,0.05719790878789587,4.989933984204867
17,ang_z,4.567773145843703,0.07293083680809405,0.23386962951386728,0.034405060346118246,4.9089786725117825
6,rot_matrix_y0,4.463528380102041,0.13937268558576252,0.1879945397080326,0.015306484171144401,4.80620208956698
19,pos_err_y,4.020134006346441,0.1598711863508742,0.041268944443607285,0.006577707749210584,4.227851844890133
4,rot_matrix_x1,2.8957761362929317,0.08986566219833017,0.13206888277652906,0.035579728866584746,3.1532904101343755
18,pos_err_x,2.119341138703957,0.036951808445248334,0.11083727656697206,0.017270026959371305,2.284400250675549
27,prev_ctrl_roll,1.8642841830901569,0.04603164999445853,0.11843349519447642,0.039124564308025994,2.0678738925871176
0,pos_x,1.788399346495458,0.020026171367639567,0.09555400052789789,0.014809719064806515,1.9187892374558018
28,prev_ctrl_pitch,0.17804728271119805,0.06494885715695387,0.0366689436111716,0.010244744520628849,0.28990982799995235
